,kata,vector
11563,dirty,-0.00048606456
11564,photos,-0.00063272857
11565,nice,-0.00053872087
11566,fun,-0.00055453036
11567,rocks,-0.00054187176
11568,sitting,-0.00036156212
11569,playing,-0.00051478506
11570,water,-0.000524817
11571,photos,-0.00063272857
11572,unique,-0.00036465342
11573,"waterfall,",-0.0007052306
11574,flow,-0.00057924696
11575,of,-0.0007271348
11576,"water,",-0.00065762876
11577,direct,-0.0005286107
11578,"sea,",-0.0005160155
11579,waterfall,-0.00049761415
11580,"tour,",-0.00043242692
11581,favors,-0.00028478797
11582,the,-0.0006932193
11583,"beach,",-0.0006297067
11584,the,-0.0006932193
11585,value,-0.0003375088
11586,of,-0.0007271348
11587,the,-0.0006932193
11588,"waterfall,",-0.0007052306
11589,the,-0.0006932193
11590,location,-0.00087607244
11591,of,-0.0007271348
11592,the,-0.0006932193
11593,highway,-0.0005826922
11594,loss,-0.0004760785
11595,photo,-0.0006030458
11596,spots,-0.00074144127
11597,for,-0.0009612242
11598,entrance,-0.0008637644
11599,tickets,-0.0008531768
11600,only,-0.0008716277
11601,pay,-0.0009178245
11602,for,-0.0009612242
11603,car,-0.0009316217
11604,"parking,",-0.0008919158
11605,rb,-0.0010400712
11606,"motorbikes,",-0.0009318096
11607,rb,-0.0010400712
11608,prayer,-0.0008442867
11609,rooms,-0.0007127122
11610,for,-0.0009612242
11611,toilets,-0.0006750674
11612,nice,-0.00053872087
11613,place,-0.0005874934
11614,What,-0.0005546989
11615,rubbish,-0.0005802663
11616,are,-0.0006749714
11617,you,-0.00058563903
11618,disappointed?,-0.00052748184
11619,nice,-0.00053872087
11620,disappointed,-0.00050820265
11621,there,-0.00055227126
11622,really,-0.00066140725
11623,amazed,-0.00053009007
11624,the,-0.0006932193
11625,waterfall,-0.00049761415
11626,meets,-0.00031587665
11627,the,-0.0006932193
11628,open,-0.0005467334
11629,"sea,",-0.0005160155
11630,the,-0.0006932193
11631,clear,-0.00058934966
11632,water,-0.000524817
11633,spoils,-0.00035474278
11634,the,-0.0006932193
11635,eyes,-0.00050649396
11636,of,-0.0007271348
11637,the,-0.0006932193
11638,tourists,-0.00056859944
11639,present,-0.00028002428
11640,good,-0.0006085954
11641,but,-0.0004736106
11642,scary,-0.000545947
11643,comfortable,-0.0005712414
11644,travel,-0.00015550201
11645,pretty,-0.00055261294
11646,good,-0.0006085954
11647,nice,-0.00053872087
11648,waterfall,-0.00049761415
11649,scenery,-0.0003890649
11650,straight,-0.00044873357
11651,to,-0.00062336057
11652,the,-0.0006932193
11653,sea,-0.00034458647
11654,estuary,-0.00039812244
11655,gag,-0.00037043617
11656,disappointed,-0.00050820265
11657,water,-0.000524817
11658,fresh,-0.0005057448
11659,dirty,-0.00048606456
11660,ugly,-0.00046735868
11661,nice,-0.00053872087
11662,place,-0.0005874934
11663,waterfall,-0.00049761415
11664,over,-0.00015293648
11665,rest,-0.000463637
11666,parking,-0.00073691865
11667,area,-0.000663141
11668,rb,-0.0010400712
11669,enter,-0.00027670764
11670,rb,-0.0010400712
11671,place,-0.0005874934
11672,to,-0.00062336057
11673,suck,-0.00020756584
11674,it's,-0.00079310907
11675,really,-0.00066140725
11676,"good,",-0.0006998286
11677,it's,-0.00079310907
11678,a,-0.00076699915
11679,shame,-0.0005704295
11680,the,-0.0006932193
11681,waterfall,-0.00049761415
11682,road,-0.00079337053
11683,is,-0.00072052394
11684,badly,-0.0005845772
11685,"damaged,",-0.00063907576
11686,please,-0.0006831326
11687,be,-0.00066985225
11688,kind,-0.00058393646
11689,Madura,-0.0006576366
11690,is,-0.00072052394
11691,cool,-0.000644044
11692,"damn,",-0.0003771128
11693,the,-0.0006932193
11694,sunset,-0.0006472509
11695,is,-0.00072052394
11696,really,-0.00066140725
11697,bad,-0.0004049009
11698,pretty,-0.00055261294
11699,beautiful,-0.00062798394
11700,location,-0.00087607244
11701,"disappointed,",-0.00040901516
11702,good,-0.0006085954
11703,afternoon,-0.0005211844
11704,"view,",-0.00055220246
11705,sunset,-0.0006472509
11706,sunrise,-0.0004921374
11707,view,-0.0005749123
11708,Toro,-0.0005658632
11709,waterfall,-0.00049761415
11710,swimming,-0.0005819874
11711,must,-0.00063384674
11712,be,-0.00066985225
11713,swimming,-0.0005819874
11714,towards,-0.00056274544
11715,the,-0.0006932193
11716,beach,-0.0006283848
11717,trough,-0.0005381395
11718,tel.,-0.00057625805
11719,The,-0.0006253217
11720,victim,-0.00057367096
11721,violated,-0.000565262
11722,the,-0.0006932193
11723,written,-0.0005970236
11724,order,-0.00051546405
11725,of,-0.0007271348
11726,the,-0.0006932193
11727,beach,-0.0006283848
11728,area,-0.000663141
11729,although,-0.0005547565
11730,distance,-0.00062821014
11731,from,-0.00071464037
11732,surabaya,-0.0006594263
11733,here,-0.0007493223
11734,god,-0.0007262843
11735,damn,-0.0007386156
11736,around,-0.0007748208
11737,kilometers,-0.00062179373
11738,but,-0.0004736106
11739,believe,-0.0006020224
11740,that,-0.00054816925
11741,worth,-0.00053785014
11742,waterfall,-0.00049761415
11743,drop,-0.00034092047
11744,directly,-0.00030798398
11745,into,-0.0002452471
11746,sea,-0.00034458647
11747,unique,-0.00036465342
11748,but,-0.0004736106
11749,remember,-0.00047096945
11750,can,-0.00047359022
11751,swim,-0.00048980734
11752,hole,-0.00050027145
11753,below,-0.0005300536
11754,waterfall,-0.00049761415
11755,it's,-0.00079310907
11756,scary,-0.000545947
11757,when,-0.00073086476
11758,it's,-0.00079310907
11759,raining,-0.0006628628
11760,"stones,",-0.00071280496
11761,the,-0.0006932193
11762,road,-0.00079337053
11763,is,-0.00072052394
11764,slippery,-0.0007452973
11765,rainy,-0.00086138904
11766,season,-0.0007269008
11767,nice,-0.00053872087
11768,clear,-0.00058934966
11769,water,-0.000524817
11770,wrong,-0.0007256653
11771,place,-0.0005874934
11772,to,-0.00062336057
11773,go,-0.0005188362
11774,"there,",-0.000565122
11775,good,-0.0006085954
11776,"place,",-0.00054060575
11777,hope,-0.00021179976
11778,there,-0.00055227126
11779,is,-0.00072052394
11780,a,-0.00076699915
11781,suggestion,-0.00029503647
11782,to,-0.00062336057
11783,play,-0.0004121844
11784,water,-0.000524817
11785,object,-0.00043202148
11786,photos,-0.00063272857
11787,really,-0.00066140725
11788,good,-0.0006085954
11789,nice,-0.00053872087
11790,by,-0.00065778004
11791,the,-0.0006932193
11792,highway,-0.0005826922
11793,unfortunately,-0.0005018013
11794,dirty,-0.00048606456
11795,water,-0.000524817
11796,mixed,-0.00048403526
11797,with,-0.00053927174
11798,brown,-0.0003533204
11799,trash,-0.0004079648
11800,adorable,-0.00050706515
11801,but,-0.0004736106
11802,place,-0.0005874934
11803,about,-0.0005904145
11804,minutes,-0.00065897295
11805,from,-0.00071464037
11806,sampang,-0.0008878028
11807,city,-0.00075849955
11808,also,-0.00074034545
11809,bit,-0.00071727735
11810,hard,-0.00066831365
11811,get,-0.0007395524
11812,here,-0.0007493223
11813,must,-0.00063384674
11814,use,-0.0007325019
11815,your,-0.00078047666
11816,own,-0.0007210689
11817,vehicle,-0.000700272
11818,not,-0.00055438385
11819,really,-0.00066140725
11820,sure,-0.000682783
11821,public,-0.00068095897
11822,transport,-0.00068680965
11823,get,-0.0007395524
11824,here,-0.0007493223
11825,convenient,-7.79029e-05
11826,place,-0.0005874934
11827,easy,-0.00072108384
11828,to,-0.00062336057
11829,reach,-0.00037202387
11830,it's,-0.00079310907
11831,really,-0.00066140725
11832,"good,",-0.0006998286
11833,it's,-0.00079310907
11834,a,-0.00076699915
11835,shame,-0.0005704295
11836,the,-0.0006932193
11837,waterfall,-0.00049761415
11838,road,-0.00079337053
11839,is,-0.00072052394
11840,badly,-0.0005845772
11841,"damaged,",-0.00063907576
11842,please,-0.0006831326
11843,be,-0.00066985225
11844,kind,-0.00058393646
11845,beautiful,-0.00062798394
11846,no,-0.00019227322
11847,swimming,-0.0005819874
11848,place,-0.0005874934
11849,flood,-0.0006419428
11850,sad,-0.0006216885
11851,nice,-0.00053872087
11852,horror,-0.00061024056
11853,advice,-0.0008409283
11854,rainy,-0.00086138904
11855,season,-0.0007269008
11856,sunset,-0.0006472509
11857,waterfall,-0.00049761415
11858,beach,-0.0006283848
11859,cramped,-0.00015698222
11860,dirty,-0.00048606456
11861,good,-0.0006085954
11862,recom,6.363064e-06
11863,cool,-0.000644044
11864,ma,-4.455978e-05
11865,tree,-0.00027400773
11866,beautiful,-0.00062798394
11867,view,-0.0005749123
11868,photo,-0.0006030458
11869,spots,-0.00074144127
11870,to,-0.00062336057
11871,get,-0.0007395524
11872,bored,-0.0005461105
11873,Good,1.0686244e-05
11874,nice,-0.00053872087
11875,disappointed,-0.00050820265
11876,there,-0.00055227126
11877,place,-0.0005874934
11878,flood,-0.0006419428
11879,sad,-0.0006216885
11880,nice,-0.00053872087
11881,horror,-0.00061024056
11882,advice,-0.0008409283
11883,rainy,-0.00086138904
11884,season,-0.0007269008
11885,sunset,-0.0006472509
11886,waterfall,-0.00049761415
11887,beach,-0.0006283848
11888,"beautiful,",-0.00055554626
11889,suitable,-0.00067034824
11890,for,-0.0009612242
11891,"relaxing,",-0.0003826701
11892,waterfalls,-0.0007815801
11893,by,-0.00065778004
11894,the,-0.0006932193
11895,beautiful,-0.00062798394
11896,beach,-0.0006283848
11897,ahead,-0.00033914525
11898,of,-0.0007271348
11899,the,-0.0006932193
11900,southern,-0.00037496354
11901,"afternoon,",-0.0005207806
11902,the,-0.0006932193
11903,afternoon,-0.0005211844
11904,sun,-0.00038744957
11905,beach,-0.0006283848
11906,just,-0.0005613715
11907,west,-0.00030246336
11908,cool,-0.000644044
11909,dude,-2.285325e-05
11910,it's,-0.00079310907
11911,really,-0.00066140725
11912,"good,",-0.0006998286
11913,it's,-0.00079310907
11914,a,-0.00076699915
11915,shame,-0.0005704295
11916,the,-0.0006932193
11917,waterfall,-0.00049761415
11918,road,-0.00079337053
11919,is,-0.00072052394
11920,badly,-0.0005845772
11921,"damaged,",-0.00063907576
11922,please,-0.0006831326
11923,be,-0.00066985225
11924,kind,-0.00058393646
11925,dirty,-0.00048606456
11926,photo,-0.0006030458
11927,trash,-0.0004079648
11928,trash,-0.0004079648
11929,street,-0.00032497608
11930,evaluation,-0.00037138
11931,Good,1.0686244e-05
11932,quite,-0.0006365671
11933,beautiful,-0.00062798394
11934,it's,-0.00079310907
11935,scary,-0.000545947
11936,when,-0.00073086476
11937,it's,-0.00079310907
11938,raining,-0.0006628628
11939,"stones,",-0.00071280496
11940,the,-0.0006932193
11941,road,-0.00079337053
11942,is,-0.00072052394
11943,slippery,-0.0007452973
11944,Satisfied,-0.00021270096
11945,parking,-0.00073691865
11946,is,-0.00072052394
11947,expensive,-0.00045764993
11948,go,-0.0005188362
11949,there,-0.00055227126
11950,and,-0.0006442188
11951,eat,-0.0005778892
11952,the,-0.0006932193
11953,victim,-0.00057367096
11954,dumbfounded,-2.2815837e-05
11955,muddy,-0.00067371165
11956,water,-0.000524817
11957,in,-0.0008231309
11958,the,-0.0006932193
11959,rainy,-0.00086138904
11960,season,-0.0007269008
11961,the,-0.0006932193
11962,volume,-0.0005320725
11963,of,-0.0007271348
11964,water,-0.000524817
11965,is,-0.00072052394
11966,afraid,-0.0005403242
11967,casual,-0.00015473158
11968,coffee,-0.0004654954
11969,is,-0.00072052394
11970,suitable,-0.00067034824
11971,good,-0.0006085954
11972,"view,",-0.00055220246
11973,"honey,",-0.00029106956
11974,sea,-0.00034458647
11975,"waterfall,",-0.0007052306
11976,cheap,-0.00070469675
11977,entrance,-0.0008637644
11978,ticket,-0.0007715435
11979,"price,",-0.00049885106
11980,care,-0.0005236093
11981,for,-0.0009612242
11982,garbage,-0.0003621839
11983,"flower,",-0.00037685758
11984,expensive,-0.00045764993
11985,parking,-0.00073691865
11986,"price,",-0.00049885106
11987,measuring,-0.00038356267
11988,tourism,-0.0006579975
11989,object,-0.00043202148
11990,"motorbikes,",-0.0009318096
11991,please,-0.0006831326
11992,forget,-0.0003184228
11993,to,-0.00062336057
11994,like,-0.000571352
11995,haunted,-9.8384635e-06
11996,Sumenep,-0.00048372787
11997,North,-0.00054834783
11998,Waterfall,-0.0006394019
11999,Need,-0.0005718136
12000,to,-0.00062336057
12001,fight,-0.00055514026
12002,through,-0.000600458
12003,the,-0.0006932193
12004,forest,-0.0005526593
12005,is,-0.00072052394
12006,"quiet,",-0.00058748916
12007,the,-0.0006932193
12008,road,-0.00079337053
12009,is,-0.00072052394
12010,Jalan,-0.0005646206
12011,"Ketapang,",-0.0006376946
12012,Malan,-0.0006114967
12013,stays,-0.0006143933
12014,at,-0.000612263
12015,gas,-0.00057724153
12016,"station,",-0.0006243766
12017,one,-0.00063930155
12018,"homestay,",-0.00059649633
12019,morning,-0.0004918403
12020,water,-0.000524817
12021,toro,-0.00074961624
12022,waterfall,-0.00049761415
12023,one,-0.00063930155
12024,madura,-0.00079906225
12025,waterfall,-0.00049761415
12026,the,-0.0006932193
12027,source,-0.00041086957
12028,of,-0.0007271348
12029,natural,-0.00060840085
12030,spring,-0.0004702376
12031,water,-0.000524817
12032,goes,-0.00045923184
12033,straight,-0.00044873357
12034,down,-0.00045444912
12035,to,-0.00062336057
12036,the,-0.0006932193
12037,sea,-0.00034458647
12038,the,-0.0006932193
12039,location,-0.00087607244
12040,of,-0.0007271348
12041,the,-0.0006932193
12042,waterfall,-0.00049761415
12043,is,-0.00072052394
12044,east,-0.0007100539
12045,ketapang,-0.0007815593
12046,village,-0.0005548176
12047,ketapang,-0.0007815593
12048,sub-district,-0.0005937209
12049,head,-0.0005321028
12050,sampang,-0.0008878028
12051,madura,-0.00079906225
12052,district,-0.000742105
12053,roadside,-0.00069515186
12054,location,-0.00087607244
12055,easy,-0.00072108384
12056,for,-0.0009612242
12057,tourists,-0.00056859944
12058,to,-0.00062336057
12059,visit,-0.0006737987
12060,based,-0.00047628683
12061,on,-0.0006978999
12062,the,-0.0006932193
12063,results,-0.0005499001
12064,of,-0.0007271348
12065,interviews,-0.00056190364
12066,with,-0.00053927174
12067,the,-0.0006932193
12068,residents,-0.0006236111
12069,of,-0.0007271348
12070,Toro,-0.0005658632
12071,"Waterfall,",-0.0005229958
12072,save,-0.0005913266
12073,the,-0.0006932193
12074,story,-0.0005878557
12075,of,-0.0007271348
12076,the,-0.0006932193
12077,husband,-0.0005785408
12078,and,-0.0006442188
12079,"wife,",-0.0005940849
12080,Sayyid,-0.0005775539
12081,Abdullah,-0.0006215558
12082,Siti,-0.00060346647
12083,"Marwah,",-0.0005483639
12084,Buju,-0.00052517507
12085,"Panyeppen,",-0.00058768323
12086,the,-0.0006932193
12087,wife's,-0.0005363605
12088,"grave,",-0.0005435038
12089,the,-0.0006932193
12090,husband's,-0.00049294566
12091,grave,-0.00046074725
12092,quite,-0.0006365671
12093,beautiful,-0.00062798394
12094,parking,-0.00073691865
12095,attendant,-0.0006027394
12096,malak,-0.00052539515
12097,the,-0.0006932193
12098,pretext,-0.0005548885
12099,of,-0.0007271348
12100,entrusting,-0.0005507229
12101,the,-0.0006932193
12102,helmet,-0.00068788015
12103,helmet,-0.00068788015
12104,lost,-0.0006434799
12105,the,-0.0006932193
12106,risk,-0.0005592676
12107,of,-0.0007271348
12108,being,-0.00056477316
12109,arrested,-0.00054936163
12110,parking,-0.00073691865
12111,attendant,-0.0006027394
12112,put,-0.0006481541
12113,the,-0.0006932193
12114,post,-0.0006242793
12115,entrusted,-0.0006013541
12116,pay,-0.0009178245
12117,mala,-0.0006454089
12118,entrust,-0.0005094067
12119,mode,-0.00050709106
12120,forced,-0.0004739096
12121,disappointed,-0.00050820265
12122,solid,-6.008111e-07
12123,easy,-0.00072108384
12124,access,-0.0005890533
12125,roadside,-0.00069515186
12126,location,-0.00087607244
12127,nice,-0.00053872087
12128,waterfall,-0.00049761415
12129,scenery,-0.0003890649
12130,straight,-0.00044873357
12131,to,-0.00062336057
12132,the,-0.0006932193
12133,sea,-0.00034458647
12134,estuary,-0.00039812244
12135,gag,-0.00037043617
12136,disappointed,-0.00050820265
12137,it's,-0.00079310907
12138,"beautiful,",-0.00055554626
12139,it's,-0.00079310907
12140,"comfortable,",-0.00047846616
12141,"brother,",-0.00025157523
12142,let's,-0.0005101169
12143,"visit,",-0.00032903027
12144,the,-0.0006932193
12145,entrance,-0.0008637644
12146,fee,-0.0005260974
12147,for,-0.0009612242
12148,parking,-0.00073691865
12149,is,-0.00072052394
12150,cheap,-0.00070469675
12151,adorable,-0.00050706515
12152,but,-0.0004736106
12153,place,-0.0005874934
12154,about,-0.0005904145
12155,minutes,-0.00065897295
12156,from,-0.00071464037
12157,sampang,-0.0008878028
12158,city,-0.00075849955
12159,also,-0.00074034545
12160,bit,-0.00071727735
12161,hard,-0.00066831365
12162,get,-0.0007395524
12163,here,-0.0007493223
12164,must,-0.00063384674
12165,use,-0.0007325019
12166,your,-0.00078047666
12167,own,-0.0007210689
12168,vehicle,-0.000700272
12169,not,-0.00055438385
12170,really,-0.00066140725
12171,sure,-0.000682783
12172,public,-0.00068095897
12173,transport,-0.00068680965
12174,get,-0.0007395524
12175,here,-0.0007493223
12176,photo,-0.0006030458
12177,spots,-0.00074144127
12178,to,-0.00062336057
12179,get,-0.0007395524
12180,bored,-0.0005461105
12181,the,-0.0006932193
12182,flow,-0.00057924696
12183,of,-0.0007271348
12184,the,-0.0006932193
12185,waterfall,-0.00049761415
12186,is,-0.00072052394
12187,really,-0.00066140725
12188,fast,-0.00055139925
12189,in,-0.0008231309
12190,the,-0.0006932193
12191,rainy,-0.00086138904
12192,season,-0.0007269008
12193,photo,-0.0006030458
12194,spots,-0.00074144127
12195,for,-0.0009612242
12196,entrance,-0.0008637644
12197,tickets,-0.0008531768
12198,only,-0.0008716277
12199,pay,-0.0009178245
12200,for,-0.0009612242
12201,car,-0.0009316217
12202,"parking,",-0.0008919158
12203,rb,-0.0010400712
12204,"motorbikes,",-0.0009318096
12205,rb,-0.0010400712
12206,prayer,-0.0008442867
12207,rooms,-0.0007127122
12208,for,-0.0009612242
12209,toilets,-0.0006750674
12210,Good,1.0686244e-05
12211,the,-0.0006932193
12212,location,-0.00087607244
12213,is,-0.00072052394
12214,easy,-0.00072108384
12215,to,-0.00062336057
12216,reach,-0.00037202387
12217,the,-0.0006932193
12218,entrance,-0.0008637644
12219,ticket,-0.0007715435
12220,"disappointed,",-0.00040901516
12221,good,-0.0006085954
12222,afternoon,-0.0005211844
12223,"view,",-0.00055220246
12224,sunset,-0.0006472509
12225,sunrise,-0.0004921374
12226,view,-0.0005749123
12227,Selpie,-6.063328e-05
12228,view,-0.0005749123
12229,is,-0.00072052394
12230,very,-0.0005375934
12231,good,-0.0006085954
12232,visit,-0.0006737987
12233,madura,-0.00079906225
12234,arrived,-0.00053759443
12235,here,-0.0007493223
12236,quite,-0.0006365671
12237,bagus,-0.00054447085
12238,place,-0.0005874934
12239,but,-0.0004736106
12240,access,-0.0005890533
12241,go,-0.0005188362
12242,bit,-0.00071727735
12243,hard,-0.00066831365
12244,bc,-0.0006519392
12245,we,-0.00071342266
12246,stepped,-0.00064347876
12247,hidup,-0.00069999596
12248,root,-0.00056048104
12249,beautiful,-0.00062798394
12250,waterfall,-0.00049761415
12251,right,-0.00059554446
12252,beach,-0.0006283848
12253,with,-0.00053927174
